Employee ID,Age,Gender,Years at Company,Job Role,Monthly Income,Work-Life Balance,Job Satisfaction,Performance Rating,Number of Promotions,Overtime,Distance from Home,Education Level,Marital Status,Number of Dependents,Job Level,Company Size,Company Tenure,Remote Work,Leadership Opportunities,Innovation Opportunities,Company Reputation,Employee Recognition,Attrition,Starting Age,Age_Group,Starting_Age_Group
40469,52,Female,19,Technology,11319,Fair,Very High,Average,1,No,79,Associate Degree,Married,1,Mid,Small,20,No,No,No,Fair,Low,Stayed,33,45-54,25-34
71017,49,Male,31,Finance,8862,Fair,High,Average,2,Yes,78,Associate Degree,Single,3,Mid,Medium,98,No,No,No,Good,Low,Left,18,45-54,18-25
64474,46,Male,20,Healthcare,6970,Poor,High,Average,0,Yes,96,Associate Degree,Divorced,0,Entry,Large,54,No,No,No,Fair,Medium,Left,26,45-54,25-34
40715,43,Female,25,Healthcare,7801,Excellent,High,Average,1,Yes,18,Bachelor’s Degree,Single,4,Mid,Small,69,Yes,No,No,Good,Low,Stayed,18,35-44,18-25
52768,25,Male,3,Healthcare,6389,Fair,Very High,Low,0,No,38,Associate Degree,Married,0,Senior,Small,45,No,No,No,Good,Medium,Left,22,25-34,18-25
16355,37,Male,9,Media,6306,Good,Medium,Below Average,1,No,67,Bachelor’s Degree,Single,0,Mid,Small,19,No,No,No,Good,Medium,Left,28,35-44,25-34
38130,29,Male,4,Finance,4158,Fair,Low,High,0,No,33,Master’s Degree,Married,2,Entry,Small,8,No,No,Yes,Fair,Low,Left,25,25-34,25-34
61091,22,Female,4,Finance,7800,Fair,High,Average,0,No,67,Master’s Degree,Married,0,Entry,Small,15,No,No,No,Good,Low,Left,18,18-25,18-25
69428,55,Female,26,Education,3917,Excellent,Medium,Average,0,No,27,Bachelor’s Degree,Single,0,Entry,Small,73,Yes,No,No,Good,Medium,Stayed,29,55-64,25-34
47710,50,Male,7,Education,5507,Good,High,Average,1,No,9,Bachelor’s Degree,Married,4,Entry,Small,43,No,No,No,Excellent,Low,Left,43,45-54,35-44
58369,29,Male,1,Technology,7924,Excellent,Very High,High,0,No,77,Associate Degree,Single,3,Mid,Small,43,No,No,No,Good,High,Left,28,25-34,25-34
42545,54,Female,2,Healthcare,10293,Fair,High,Low,2,No,81,Master’s Degree,Single,1,Mid,Large,22,No,No,No,Good,High,Left,52,45-54,45-54
73728,54,Male,13,Education,4950,Fair,Medium,Average,0,No,69,Bachelor’s Degree,Single,2,Mid,Medium,49,No,No,No,Excellent,Medium,Left,41,45-54,35-44
32297,44,Male,8,Healthcare,5585,Fair,Medium,Average,1,No,93,Bachelor’s Degree,Single,0,Entry,Small,50,No,No,No,Poor,Medium,Left,36,35-44,35-44
48302,43,Female,11,Education,5131,Fair,Very High,Average,1,No,18,Associate Degree,Single,1,Senior,Medium,30,No,No,No,Poor,High,Left,32,35-44,25-34
67428,44,Female,17,Technology,8245,Fair,Low,Below Average,2,No,85,Associate Degree,Single,1,Mid,Medium,47,No,No,No,Excellent,Low,Left,27,35-44,25-34
40817,25,Male,6,Technology,8545,Good,High,Below Average,2,No,59,Master’s Degree,Married,1,Entry,Large,38,No,No,No,Fair,Low,Left,19,25-34,18-25
64593,31,Female,12,Technology,7514,Fair,High,Average,1,No,54,Associate Degree,Married,6,Senior,Medium,64,No,No,Yes,Good,Low,Stayed,19,25-34,18-25
17081,42,Male,6,Technology,8063,Excellent,High,Average,0,No,94,Bachelor’s Degree,Single,4,Mid,Medium,52,No,No,Yes,Poor,High,Left,36,35-44,35-44
18254,35,Female,15,Technology,10959,Poor,Medium,Average,0,Yes,70,Associate Degree,Single,0,Senior,Large,74,No,No,No,Good,Low,Left,20,35-44,18-25
66555,45,Male,3,Technology,10094,Good,High,High,0,Yes,9,Associate Degree,Married,0,Senior,Large,74,No,No,No,Fair,Medium,Stayed,42,45-54,35-44
13023,32,Female,14,Technology,11767,Good,High,Below Average,0,No,36,Associate Degree,Married,3,Senior,Small,28,Yes,No,No,Good,Medium,Stayed,18,25-34,18-25
40035,40,Male,18,Finance,9866,Fair,Very High,Average,2,Yes,63,Associate Degree,Single,0,Mid,Small,94,No,No,No,Fair,High,Left,22,35-44,18-25
59213,55,Male,8,Healthcare,8382,Poor,Very High,Average,2,No,88,Bachelor’s Degree,Married,5,Entry,Small,56,Yes,No,No,Good,Medium,Left,47,55-64,45-54
51636,33,Male,3,Healthcare,8592,Fair,Medium,Low,1,Yes,2,High School,Single,4,Mid,Large,81,Yes,No,No,Good,Low,Stayed,30,25-34,25-34
66304,56,Female,11,Media,6554,Fair,Very High,High,1,No,71,Bachelor’s Degree,Single,4,Senior,Small,55,No,No,No,Good,Medium,Left,45,55-64,45-54
54279,35,Female,11,Technology,10680,Excellent,Low,High,2,No,26,Bachelor’s Degree,Married,0,Senior,Medium,32,Yes,No,No,Good,Medium,Stayed,24,35-44,18-25
42210,47,Male,15,Media,5553,Fair,High,Average,0,Yes,12,Associate Degree,Single,0,Senior,Large,76,No,No,No,Excellent,Low,Stayed,32,45-54,25-34
13077,52,Female,32,Healthcare,6988,Excellent,Very High,High,0,No,15,Master’s Degree,Single,1,Entry,Medium,72,No,No,No,Poor,Very High,Left,20,45-54,18-25
67178,38,Female,2,Technology,9475,Good,Very High,Average,0,Yes,84,PhD,Divorced,2,Mid,Large,54,No,No,No,Poor,Low,Stayed,36,35-44,35-44
70254,52,Female,5,Technology,9548,Poor,High,Average,0,No,15,High School,Single,4,Mid,Small,50,No,No,No,Good,Low,Stayed,47,45-54,45-54
25200,33,Male,5,Healthcare,7666,Fair,Medium,High,0,Yes,79,Bachelor’s Degree,Single,4,Mid,Medium,77,No,No,No,Excellent,Low,Stayed,28,25-34,25-34
29793,57,Female,22,Healthcare,8161,Excellent,Very High,Average,0,Yes,23,High School,Married,4,Senior,Medium,25,No,No,No,Fair,Medium,Stayed,35,55-64,35-44
19843,29,Female,9,Technology,13164,Poor,Low,Average,0,Yes,41,Bachelor’s Degree,Married,1,Mid,Large,46,No,No,No,Good,High,Left,20,25-34,18-25
58251,35,Male,17,Education,5430,Excellent,Medium,Average,0,Yes,91,Master’s Degree,Married,0,Entry,Medium,47,No,No,No,Good,Low,Left,18,35-44,18-25
7885,38,Male,4,Technology,10512,Good,Medium,Average,0,No,3,Bachelor’s Degree,Single,4,Entry,Medium,37,No,No,No,Poor,Medium,Left,34,35-44,25-34
47485,30,Female,1,Education,4933,Fair,High,Average,1,No,18,Bachelor’s Degree,Single,4,Mid,Medium,44,No,Yes,No,Fair,Low,Left,29,25-34,25-34
62477,43,Male,5,Technology,10126,Good,Low,Average,2,Yes,79,PhD,Married,1,Senior,Large,15,No,Yes,No,Fair,Low,Stayed,38,35-44,35-44
34688,57,Female,11,Education,5841,Excellent,High,High,1,No,38,Bachelor’s Degree,Married,1,Mid,Small,80,No,No,No,Fair,High,Stayed,46,55-64,45-54
33000,30,Female,8,Education,5267,Excellent,Very High,Average,0,No,70,Bachelor’s Degree,Married,1,Entry,Small,70,No,No,No,Poor,Low,Left,22,25-34,18-25
59153,32,Male,5,Technology,8168,Excellent,Medium,Average,0,No,32,Associate Degree,Married,1,Mid,Medium,64,No,No,No,Good,Medium,Stayed,27,25-34,25-34
73038,39,Male,12,Technology,6700,Fair,Medium,Average,2,No,6,Bachelor’s Degree,Married,4,Mid,Small,68,No,No,No,Fair,Medium,Left,27,35-44,25-34
5186,46,Male,19,Finance,5075,Fair,High,Average,1,No,88,Associate Degree,Single,3,Entry,Large,71,No,No,No,Good,Low,Left,27,45-54,25-34
6537,59,Female,9,Finance,6878,Fair,High,Average,0,No,48,High School,Single,0,Entry,Medium,12,Yes,No,No,Good,Low,Left,50,55-64,45-54
3172,59,Female,11,Technology,8936,Excellent,Very High,High,4,No,91,Bachelor’s Degree,Married,1,Entry,Small,69,Yes,No,No,Poor,Low,Stayed,48,55-64,45-54
1165,35,Female,1,Finance,8014,Fair,Medium,Average,0,No,13,Associate Degree,Single,3,Mid,Small,28,Yes,No,No,Good,Medium,Left,34,35-44,25-34
19146,41,Male,6,Media,5344,Fair,High,Average,0,No,16,Associate Degree,Single,0,Mid,Medium,15,No,No,No,Excellent,High,Left,35,35-44,35-44
278,50,Male,9,Finance,9654,Good,Low,Average,1,No,11,Associate Degree,Married,1,Entry,Medium,66,No,No,No,Good,Low,Left,41,45-54,35-44
5511,28,Female,7,Education,4324,Good,Medium,Average,0,No,8,Master’s Degree,Divorced,1,Entry,Medium,72,No,No,No,Good,High,Left,21,25-34,18-25
5741,43,Female,9,Technology,7972,Fair,High,Average,2,Yes,79,Associate Degree,Divorced,1,Mid,Medium,36,No,No,No,Fair,High,Left,34,35-44,25-34
43243,40,Female,13,Media,5563,Fair,High,Below Average,0,No,8,Master’s Degree,Divorced,0,Mid,Medium,14,No,No,No,Good,Very High,Left,27,35-44,25-34
2114,52,Female,3,Media,6499,Good,High,Below Average,2,No,68,Bachelor’s Degree,Single,4,Entry,Large,64,No,No,No,Good,Low,Left,49,45-54,45-54
13970,26,Female,6,Education,4576,Fair,High,Average,0,No,99,PhD,Single,1,Mid,Small,35,No,No,No,Excellent,Low,Left,20,25-34,18-25
39705,49,Male,12,Healthcare,9957,Good,High,High,0,Yes,28,Associate Degree,Married,3,Mid,Medium,64,No,No,No,Fair,High,Stayed,37,45-54,35-44
51958,41,Female,13,Media,6205,Excellent,High,Average,2,No,10,Associate Degree,Married,0,Entry,Small,71,No,No,No,Poor,Medium,Left,28,35-44,25-34
50031,37,Male,10,Technology,10092,Excellent,Low,Average,0,Yes,8,Associate Degree,Married,4,Mid,Medium,56,Yes,No,Yes,Poor,Low,Stayed,27,35-44,25-34
43766,33,Female,9,Education,3970,Good,Medium,Low,0,No,92,Bachelor’s Degree,Divorced,0,Entry,Medium,87,No,No,No,Fair,Low,Left,24,25-34,18-25
30143,58,Male,39,Finance,5150,Good,Very High,High,2,No,14,High School,Married,0,Entry,Medium,47,No,No,No,Good,Very High,Left,19,55-64,18-25
20945,34,Female,14,Media,6656,Poor,High,Below Average,2,No,52,Bachelor’s Degree,Single,1,Senior,Medium,57,No,No,Yes,Excellent,High,Stayed,20,25-34,18-25
17747,45,Male,5,Technology,7808,Fair,Low,Average,0,Yes,87,Bachelor’s Degree,Single,2,Entry,Medium,83,No,No,No,Good,Medium,Left,40,45-54,35-44
61966,40,Female,14,Technology,9388,Good,High,Average,2,Yes,70,Bachelor’s Degree,Single,0,Mid,Small,31,Yes,No,No,Fair,Medium,Left,26,35-44,25-34
34882,40,Male,20,Technology,9409,Good,High,High,2,No,16,Associate Degree,Married,1,Mid,Large,49,No,No,No,Fair,Low,Stayed,20,35-44,18-25
34439,55,Male,20,Technology,11061,Fair,Medium,Average,1,No,76,Associate Degree,Married,0,Entry,Medium,37,Yes,No,No,Good,Low,Stayed,35,55-64,35-44
40815,23,Male,3,Media,5608,Fair,Very High,High,1,No,77,Master’s Degree,Single,1,Mid,Medium,81,No,No,No,Poor,Low,Left,20,18-25,18-25
698,56,Female,26,Media,5123,Poor,Medium,Average,2,No,61,PhD,Divorced,1,Mid,Small,78,No,No,No,Good,Low,Stayed,30,55-64,25-34
70846,49,Female,18,Healthcare,6099,Poor,High,High,2,Yes,94,Associate Degree,Single,2,Senior,Small,25,No,No,No,Excellent,Low,Left,31,45-54,25-34
51471,40,Male,7,Healthcare,9530,Excellent,Very High,Average,0,No,34,Associate Degree,Single,3,Senior,Medium,71,No,No,No,Good,Low,Stayed,33,35-44,25-34
51764,44,Male,14,Finance,6507,Good,High,Average,0,No,27,Associate Degree,Single,0,Mid,Medium,67,Yes,No,Yes,Good,Medium,Stayed,30,35-44,25-34
15882,53,Female,8,Media,5672,Excellent,High,Average,0,Yes,15,Bachelor’s Degree,Married,1,Entry,Medium,87,No,No,No,Good,High,Stayed,45,45-54,45-54
1291,48,Male,4,Media,6122,Excellent,Medium,Average,0,Yes,44,Associate Degree,Married,3,Mid,Medium,63,No,No,No,Fair,Low,Stayed,44,45-54,35-44
63409,52,Female,24,Education,4553,Fair,Medium,Below Average,0,Yes,60,Associate Degree,Divorced,3,Senior,Large,62,No,No,No,Good,Medium,Stayed,28,45-54,25-34
24379,33,Male,4,Technology,10338,Good,Medium,Below Average,1,No,29,Associate Degree,Divorced,3,Senior,Large,52,No,No,No,Poor,Low,Left,29,25-34,25-34
55619,26,Female,5,Education,4691,Poor,High,Below Average,0,No,58,Associate Degree,Married,0,Entry,Medium,36,No,No,No,Poor,Medium,Left,21,25-34,18-25
40880,22,Male,2,Education,5284,Fair,Medium,Average,2,Yes,48,Bachelor’s Degree,Married,1,Mid,Medium,39,Yes,No,No,Poor,Medium,Left,20,18-25,18-25
42663,53,Female,10,Education,5916,Good,High,Average,0,Yes,57,Bachelor’s Degree,Divorced,2,Senior,Large,53,No,No,No,Fair,High,Stayed,43,45-54,35-44
58732,39,Female,14,Healthcare,8604,Fair,Very High,Average,0,No,52,High School,Married,1,Mid,Small,23,No,No,No,Good,Low,Left,25,35-44,25-34
30345,58,Male,5,Finance,6529,Good,Very High,Average,1,Yes,11,High School,Divorced,3,Senior,Large,65,Yes,No,No,Good,High,Stayed,53,55-64,45-54
68733,32,Male,8,Technology,10483,Poor,High,Average,0,No,15,Associate Degree,Married,1,Senior,Medium,46,No,No,No,Good,High,Stayed,24,25-34,18-25
53233,33,Female,11,Healthcare,6721,Good,High,Average,0,No,42,Master’s Degree,Divorced,0,Entry,Large,87,No,No,No,Good,Medium,Left,22,25-34,18-25
3154,48,Male,9,Finance,7862,Good,High,Average,2,No,70,Bachelor’s Degree,Single,1,Mid,Medium,47,No,No,No,Good,Low,Stayed,39,45-54,35-44
24829,58,Female,7,Healthcare,6748,Fair,Low,Average,1,No,51,Associate Degree,Divorced,0,Senior,Large,36,No,No,No,Fair,Low,Stayed,51,55-64,45-54
32771,21,Male,2,Finance,9993,Fair,High,Average,1,No,23,Bachelor’s Degree,Divorced,3,Senior,Small,59,No,No,No,Good,Low,Stayed,19,18-25,18-25
64935,36,Female,12,Media,5296,Fair,High,Low,1,Yes,66,Associate Degree,Single,4,Entry,Small,63,No,No,No,Good,Very High,Left,24,35-44,18-25
17809,23,Male,3,Education,5610,Excellent,High,Below Average,0,Yes,18,Associate Degree,Divorced,2,Senior,Medium,70,Yes,No,No,Poor,Medium,Stayed,20,18-25,18-25
17556,50,Male,29,Healthcare,7421,Fair,Very High,High,1,No,53,Bachelor’s Degree,Single,1,Senior,Medium,94,Yes,No,Yes,Poor,Very High,Stayed,21,45-54,18-25
33151,52,Female,4,Education,4983,Fair,High,Average,0,No,99,Associate Degree,Married,0,Entry,Medium,48,No,No,No,Good,Medium,Left,48,45-54,45-54
56127,23,Male,4,Finance,7030,Poor,Very High,Below Average,3,Yes,49,Bachelor’s Degree,Single,1,Mid,Small,39,No,No,Yes,Fair,High,Left,19,18-25,18-25
38612,35,Female,5,Finance,9227,Excellent,Medium,High,0,No,42,Bachelor’s Degree,Married,2,Senior,Medium,6,No,No,No,Poor,High,Stayed,30,35-44,25-34
35408,47,Male,13,Healthcare,7461,Fair,High,Average,1,No,1,Associate Degree,Married,2,Entry,Large,69,No,No,No,Poor,High,Stayed,34,45-54,25-34
31435,58,Female,20,Technology,8042,Good,High,High,1,No,11,High School,Married,2,Entry,Medium,94,No,No,No,Good,Medium,Stayed,38,55-64,35-44
67725,44,Female,26,Healthcare,6863,Good,High,Below Average,2,No,66,Bachelor’s Degree,Married,0,Senior,Medium,88,Yes,No,No,Fair,Medium,Stayed,18,35-44,18-25
68642,34,Male,14,Healthcare,7215,Poor,High,Below Average,0,No,98,Bachelor’s Degree,Married,2,Senior,Medium,55,No,No,No,Fair,Medium,Left,20,25-34,18-25
27534,21,Female,2,Technology,9054,Fair,Very High,Average,3,No,49,High School,Married,3,Mid,Medium,4,No,No,No,Good,High,Left,19,18-25,18-25
45489,33,Male,7,Technology,9076,Fair,Medium,Average,0,No,80,Bachelor’s Degree,Divorced,0,Mid,Large,15,No,No,No,Good,Medium,Left,26,25-34,25-34
50758,58,Female,1,Healthcare,8646,Poor,Low,High,0,No,11,Master’s Degree,Single,3,Entry,Small,12,No,No,No,Good,Low,Left,57,55-64,55-64
70375,59,Female,23,Healthcare,8115,Excellent,High,Below Average,0,No,71,Bachelor’s Degree,Single,0,Senior,Large,59,Yes,No,Yes,Poor,High,Stayed,36,55-64,35-44
68543,58,Female,14,Healthcare,8055,Poor,High,Average,1,No,57,High School,Married,3,Entry,Medium,57,No,No,No,Fair,Low,Left,44,55-64,35-44
67146,28,Male,9,Technology,7806,Good,Very High,High,0,No,81,Associate Degree,Single,2,Senior,Large,47,Yes,No,No,Excellent,Low,Stayed,19,25-34,18-25
29315,37,Female,18,Education,4026,Excellent,High,Average,4,No,61,Bachelor’s Degree,Married,0,Entry,Medium,69,No,No,No,Good,Low,Stayed,19,35-44,18-25
7360,44,Male,7,Media,5650,Excellent,High,Below Average,1,No,19,High School,Single,2,Mid,Medium,83,Yes,No,No,Excellent,Low,Stayed,37,35-44,35-44
33722,41,Male,8,Healthcare,7377,Excellent,Low,Average,0,Yes,96,Bachelor’s Degree,Single,0,Senior,Medium,51,No,No,No,Excellent,High,Stayed,33,35-44,25-34
54096,49,Female,13,Education,4878,Poor,Very High,High,1,Yes,9,Associate Degree,Married,0,Mid,Small,61,No,No,No,Good,Medium,Left,36,45-54,35-44
62600,27,Female,9,Technology,9426,Good,Low,Average,2,Yes,11,Bachelor’s Degree,Married,0,Entry,Large,20,No,No,No,Fair,Medium,Left,18,25-34,18-25
45906,56,Female,38,Healthcare,8396,Fair,High,Average,0,No,39,Master’s Degree,Married,3,Mid,Medium,83,No,No,No,Fair,Medium,Left,18,55-64,18-25
37593,57,Female,22,Finance,7681,Fair,Medium,High,1,No,70,Bachelor’s Degree,Single,3,Entry,Medium,70,No,No,Yes,Good,Low,Left,35,55-64,35-44
34546,58,Male,38,Education,4278,Fair,High,Low,1,Yes,45,Master’s Degree,Married,1,Entry,Medium,112,No,No,No,Poor,Medium,Left,20,55-64,18-25
32573,53,Female,4,Technology,12455,Good,High,High,0,No,24,Master’s Degree,Single,2,Mid,Large,33,No,No,No,Good,Low,Left,49,45-54,45-54
32558,30,Male,1,Healthcare,7793,Fair,Low,Low,0,No,72,Master’s Degree,Married,1,Senior,Medium,8,No,No,No,Poor,Medium,Stayed,29,25-34,25-34
65003,53,Male,7,Technology,10082,Good,Very High,Below Average,1,Yes,20,Associate Degree,Married,0,Entry,Medium,46,No,No,No,Good,High,Stayed,46,45-54,45-54
68296,42,Female,13,Education,3981,Good,Very High,Average,2,No,20,Master’s Degree,Single,1,Mid,Medium,67,No,No,No,Good,High,Stayed,29,35-44,25-34
9200,44,Male,12,Technology,8910,Fair,High,Average,1,No,47,Master’s Degree,Married,4,Senior,Medium,20,No,No,No,Excellent,High,Stayed,32,35-44,25-34
56779,36,Male,8,Technology,8828,Fair,Medium,Average,2,No,37,Master’s Degree,Married,0,Mid,Medium,71,No,No,No,Good,Low,Stayed,28,35-44,25-34
1902,30,Male,6,Finance,12693,Good,Very High,Average,0,Yes,54,Bachelor’s Degree,Married,1,Entry,Small,39,Yes,No,No,Fair,Very High,Left,24,25-34,18-25
26793,33,Female,14,Education,4782,Fair,Medium,Average,0,Yes,7,Associate Degree,Single,3,Entry,Small,49,No,No,No,Good,Medium,Left,19,25-34,18-25
32723,38,Male,20,Technology,8927,Poor,High,Average,1,No,99,Bachelor’s Degree,Single,1,Entry,Large,46,Yes,No,No,Good,Medium,Stayed,18,35-44,18-25
67829,52,Male,19,Technology,9621,Fair,High,High,0,Yes,69,Bachelor’s Degree,Single,0,Mid,Medium,31,No,No,Yes,Good,Low,Left,33,45-54,25-34
17540,32,Female,12,Healthcare,7249,Good,High,Average,1,No,17,High School,Single,0,Mid,Large,58,No,No,No,Good,Low,Left,20,25-34,18-25
4624,57,Male,10,Finance,9582,Fair,Very High,Average,0,Yes,75,Bachelor’s Degree,Single,6,Senior,Small,75,No,No,No,Poor,Low,Left,47,55-64,45-54
67966,55,Male,27,Technology,8639,Good,Medium,Below Average,0,Yes,8,Master’s Degree,Single,0,Mid,Small,99,Yes,No,No,Good,Very High,Stayed,28,55-64,25-34
67081,29,Male,4,Healthcare,8272,Fair,Very High,Average,2,No,47,Bachelor’s Degree,Single,0,Mid,Medium,42,No,No,No,Good,Low,Left,25,25-34,25-34
54280,27,Female,1,Technology,8003,Poor,Medium,Average,1,No,15,Associate Degree,Single,5,Entry,Small,66,No,No,No,Good,Low,Left,26,25-34,25-34
28138,47,Male,25,Healthcare,7743,Good,High,Average,0,Yes,67,High School,Married,3,Entry,Medium,97,No,No,No,Good,Low,Stayed,22,45-54,18-25
63269,41,Male,15,Technology,11501,Good,Medium,Average,0,Yes,27,Bachelor’s Degree,Single,4,Mid,Medium,47,No,No,No,Poor,Low,Left,26,35-44,25-34
21812,59,Male,40,Media,5897,Fair,Medium,Average,0,No,80,High School,Single,4,Entry,Medium,115,No,No,Yes,Good,Low,Stayed,19,55-64,18-25
10818,57,Female,28,Technology,9096,Fair,Low,High,0,Yes,51,Master’s Degree,Single,1,Entry,Large,55,No,No,No,Poor,Low,Left,29,55-64,25-34
49313,49,Female,20,Technology,7182,Good,High,High,0,No,95,Bachelor’s Degree,Married,1,Entry,Small,57,No,No,No,Good,Medium,Stayed,29,45-54,25-34
48132,56,Female,37,Education,2958,Good,High,High,0,No,2,Master’s Degree,Married,3,Mid,Large,116,No,No,No,Fair,Low,Left,19,55-64,18-25
55706,48,Male,20,Education,4775,Fair,High,Average,3,Yes,40,Master’s Degree,Single,0,Entry,Large,42,No,No,No,Good,Low,Left,28,45-54,25-34
37602,37,Male,1,Healthcare,7755,Fair,Low,Average,1,No,97,Master’s Degree,Married,0,Senior,Small,79,No,No,No,Poor,Low,Stayed,36,35-44,35-44
2779,29,Female,7,Technology,8158,Good,Medium,Average,0,No,5,Bachelor’s Degree,Divorced,1,Mid,Large,8,No,Yes,No,Good,Low,Stayed,22,25-34,18-25
36179,50,Female,29,Technology,7796,Fair,Low,Average,3,Yes,82,Associate Degree,Married,3,Entry,Large,56,No,Yes,No,Good,Low,Stayed,21,45-54,18-25
74362,23,Female,2,Education,5727,Fair,High,Average,0,No,60,Master’s Degree,Married,2,Senior,Large,81,No,No,No,Good,Medium,Stayed,21,18-25,18-25
22434,47,Female,21,Healthcare,7317,Excellent,High,Average,0,No,48,Master’s Degree,Divorced,3,Entry,Medium,76,No,No,No,Fair,Low,Stayed,26,45-54,25-34
20702,58,Female,8,Healthcare,10094,Fair,High,Below Average,1,No,45,High School,Single,1,Senior,Medium,69,No,No,No,Good,Medium,Stayed,50,55-64,45-54
27326,47,Female,19,Education,3446,Excellent,Low,Low,0,No,84,Master’s Degree,Married,1,Entry,Medium,79,No,No,No,Poor,Low,Stayed,28,45-54,25-34
50224,40,Female,21,Technology,8254,Good,High,Average,4,Yes,33,Bachelor’s Degree,Divorced,3,Mid,Large,36,No,No,No,Good,Medium,Stayed,19,35-44,18-25
20633,53,Female,25,Healthcare,7536,Excellent,Very High,Average,1,No,34,High School,Single,3,Mid,Medium,77,No,No,No,Good,Low,Stayed,28,45-54,25-34
34454,25,Female,7,Healthcare,7808,Good,High,Average,2,No,16,High School,Married,6,Mid,Medium,40,Yes,No,No,Poor,Low,Stayed,18,25-34,18-25
4266,45,Male,26,Technology,9647,Excellent,High,Average,0,Yes,38,High School,Married,1,Entry,Medium,100,No,No,No,Good,High,Stayed,19,45-54,18-25
28967,42,Female,13,Healthcare,8002,Poor,High,High,0,No,50,PhD,Married,2,Mid,Small,36,No,No,No,Good,Low,Left,29,35-44,25-34
42107,56,Male,18,Finance,8205,Fair,Very High,Average,0,Yes,92,High School,Married,3,Entry,Medium,35,No,Yes,No,Good,High,Left,38,55-64,35-44
5564,47,Male,1,Media,6376,Good,Medium,High,1,No,84,Bachelor’s Degree,Married,1,Mid,Medium,39,No,No,No,Good,Low,Stayed,46,45-54,45-54
57827,26,Male,1,Education,3866,Excellent,Medium,Average,1,No,72,Bachelor’s Degree,Divorced,4,Entry,Medium,40,Yes,No,Yes,Fair,Low,Left,25,25-34,25-34
49073,29,Female,3,Finance,3753,Excellent,High,High,1,No,65,Bachelor’s Degree,Married,1,Entry,Medium,71,No,No,No,Good,Low,Stayed,26,25-34,25-34
2751,32,Male,8,Technology,8749,Good,Medium,Average,1,No,39,Bachelor’s Degree,Single,2,Entry,Small,50,No,No,No,Good,High,Left,24,25-34,18-25
899,27,Male,4,Technology,10205,Fair,High,Average,2,Yes,75,Master’s Degree,Married,1,Mid,Large,25,Yes,No,No,Poor,High,Stayed,23,25-34,18-25
56350,27,Male,1,Finance,9566,Poor,Medium,Below Average,4,Yes,37,Bachelor’s Degree,Married,0,Mid,Medium,17,No,No,No,Poor,High,Stayed,26,25-34,25-34
366,39,Male,5,Media,5622,Poor,High,Average,1,No,63,Bachelor’s Degree,Divorced,1,Senior,Medium,77,No,No,Yes,Good,Low,Stayed,34,35-44,25-34
74325,40,Female,1,Technology,9424,Poor,High,Average,0,Yes,71,Associate Degree,Single,2,Entry,Medium,36,No,No,No,Fair,High,Left,39,35-44,35-44
